index,movieid
29469,142602
29470,142604
29471,142606
29472,142608
29473,142610
29474,142612
29475,142614
29476,142616
29477,142618
29478,142620
29479,142628
29480,142632
29481,142636
29482,142638
29483,142640
29484,142644
29485,142650
29486,142652
29487,142654
29488,142663
29489,142665
29490,142667
29491,142675
29492,142677
29493,142679
29494,142683
29495,142685
29496,142689
29497,142691
29498,142695
29499,142697
29500,142701
29501,142707
29502,142709
29503,142717
29504,142727
29505,142731
29506,142733
29507,142740
29508,142742
29509,142744
29510,142746
29511,142748
29512,142751
29513,142758
29514,142763
29515,142765
29516,142767
29517,142770
29518,162584
29519,142788
29520,142791
29521,142795
29522,142797
29523,142799
29524,142801
29525,145194
29526,142803
29527,142805
29528,142811
29529,142813
29530,142817
29531,142819
29532,142821
29533,142823
29534,142825
29535,142827
29536,142829
29537,142831
29538,142833
29539,142835
29540,142837
29541,142839
29542,142841
29543,142843
29544,145196
29545,142857
29546,142859
29547,142861
29548,142863
29549,142865
29550,142867
29551,142869
29552,142871
29553,142873
29554,145198
29555,142875
29556,142877
29557,142879
29558,142883
29559,142885
29560,142887
29561,142891
29562,145200
29563,142897
29564,142899
29565,142901
29566,142903
29567,142907
29568,142909
29569,142927
29570,160846
29571,142911
29572,142913
29573,142915
29574,142917
29575,142919
29576,142921
29577,142923
29578,142925
29579,142929
29580,142931
29581,142933
29582,142935
29583,142937
29584,142939
29585,142943
29586,142945
29587,142947
29588,142949
29589,142953
29590,142959
29591,142961
29592,142963
29593,142965
29594,142967
29595,160848
29596,142969
29597,142973
29598,142975
29599,142977
29600,142979
29601,142981
29602,142983
29603,142985
29604,142987
29605,142989
29606,142991
29607,143185
29608,142993
29609,142995
29610,142997
29611,142999
29612,143001
29613,143003
29614,143005
29615,143007
29616,143009
29617,143011
29618,143031
29619,164809
29620,143013
29621,143019
29622,143021
29623,143023
29624,143025
29625,143027
29626,143029
29627,164923
29628,143033
29629,143035
29630,143037
29631,143041
29632,143043
29633,143045
29634,143047
29635,143053
29636,143055
29637,143061
29638,143063
29639,143065
29640,143069
29641,143071
29642,143076
29643,143082
29644,161806
29645,143089
29646,143091
29647,143096
29648,143098
29649,143103
29650,143111
29651,165891
29652,143113
29653,143115
29654,143117
29655,143119
29656,143126
29657,143128
29658,143180
29659,143141
29660,143152
29661,143154
29662,143156
29663,143158
29664,143160
29665,143183
29666,168924
29667,143168
29668,143178
29669,168926
29670,143192
29671,143197
29672,143199
29673,143201
29674,143203
29675,143205
29676,143207
29677,143209
29678,143235
29679,169054
29680,143215
29681,143223
29682,143231
29683,143233
29684,143287
29685,143237
29686,143239
29687,143243
29688,143245
29689,143247
29690,143249
29691,143253
29692,143255
29693,143257
29694,143259
29695,143263
29696,143265
29697,143267
29698,143271
29699,143275
29700,143279
29701,143281
29702,143283
29703,143285
29704,143295
29705,143297
29706,143299
29707,143301
29708,143303
29709,143305
29710,143307
29711,143309
29712,143311
29713,143315
29714,143317
29715,143319
29716,143327
29717,143329
29718,143331
29719,143333
29720,143335
29721,143337
29722,143341
29723,143345
29724,143347
29725,143355
29726,143361
29727,143363
29728,143365
29729,143367
29730,143369
29731,143377
29732,143379
29733,143462
29734,143383
29735,143385
29736,143387
29737,143389
29738,143395
29739,143404
29740,143406
29741,143408
29742,143410
29743,143412
29744,143414
29745,143416
29746,143418
29747,143420
29748,144588
29749,143428
29750,143432
29751,143434
29752,143436
29753,143440
29754,143464
29755,169056
29756,143444
29757,143446
29758,143450
29759,143452
29760,143454
29761,143456
29762,143458
29763,143466
29764,143468
29765,143470
29766,143472
29767,143474
29768,143476
29769,143478
29770,143480
29771,143482
29772,143486
29773,143488
29774,143490
29775,143492
29776,143496
29777,143500
29778,143506
29779,143543
29780,143515
29781,143517
29782,143519
29783,143523
29784,143525
29785,143527
29786,143531
29787,143541
29788,143545
29789,143547
29790,143549
29791,143551
29792,143553
29793,143559
29794,143565
29795,143575
29796,143577
29797,143581
29798,143587
29799,143595
29800,143599
29801,143611
29802,143615
29803,145202
29804,143621
29805,143623
29806,143629
29807,143633
29808,145204
29809,143637
29810,143641
29811,143643
29812,143645
29813,143647
29814,143649
29815,143651
29816,143653
29817,143689
29818,143691
29819,143655
29820,143657
29821,143659
29822,143663
29823,143668
29824,143679
29825,143681
29826,143683
29827,143685
29828,181813
29829,143695
29830,143703
29831,143705
29832,143711
29833,143713
29834,143715
29835,143721
29836,143723
29837,143725
29838,143727
29839,143729
29840,143733
29841,181815
29842,143739
29843,143741
29844,143747
29845,143753
29846,143755
29847,143757
29848,143759
29849,143761
29850,143769
29851,143775
29852,143777
29853,143779
29854,143781
29855,143783
29856,143787
29857,143789
29858,143791
29859,143795
29860,143797
29861,143799
29862,143803
29863,143805
29864,143807
29865,143809
29866,143813
29867,143815
29868,143819
29869,143821
29870,143823
29871,143825
29872,143829
29873,143878
29874,143831
29875,143833
29876,143835
29877,143843
29878,143849
29879,143853
29880,143859
29881,143861
29882,143863
29883,143866
29884,143868
29885,143874
29886,145206
29887,143880
29888,143882
29889,143884
29890,143886
29891,143890
29892,143892
29893,143894
29894,143896
29895,143898
29896,143900
29897,143906
29898,143910
29899,143912
29900,143914
29901,143919
29902,143980
29903,143930
29904,143946
29905,143948
29906,143957
29907,143959
29908,144068
29909,143961
29910,143963
29911,143965
29912,143969
29913,143972
29914,143974
29915,143976
29916,143986
29917,143990
29918,143998
29919,144003
29920,144005
29921,144013
29922,144015
29923,144020
29924,144022
29925,144027
29926,144029
29927,144031
29928,144035
29929,144037
29930,144050
29931,144052
29932,144058
29933,144060
29934,144062
29935,144064
29936,144066
29937,144070
29938,144072
29939,144082
29940,144084
29941,144088
29942,144092
29943,144094
29944,144186
29945,144096
29946,144102
29947,144108
29948,144110
29949,144112
29950,144124
29951,144128
29952,144132
29953,144134
29954,144138
29955,144142
29956,144148
29957,144150
29958,144152
29959,144154
29960,144158
29961,144160
29962,144162
29963,144164
29964,144172
29965,144174
29966,144178
29967,144180
29968,144182
29969,144210
29970,144188
29971,144190
29972,144192
29973,144194
29974,144196
29975,144198
29976,144200
29977,144202
29978,144204
29979,144206
29980,144212
29981,144216
29982,144218
29983,144220
29984,144222
29985,144224
29986,144226
29987,144228
29988,144236
29989,144238
29990,144240
29991,144244
29992,144246
29993,144248
29994,144250
29995,144254
29996,144256
29997,144258
29998,144260
29999,144282
30000,144262
30001,144264
30002,144266
30003,144268
30004,144270
30005,144272
30006,144274
30007,144276
30008,144278
30009,144280
30010,144284
30011,144286
30012,144288
30013,144290
30014,144292
30015,144294
30016,144296
30017,144298
30018,144300
30019,145208
30020,144302
30021,144306
30022,144308
30023,144310
30024,144312
30025,144314
30026,144316
30027,144318
30028,144320
30029,144322
30030,144324
30031,144326
30032,144328
30033,144330
30034,144332
30035,144334
30036,144338
30037,144340
30038,144342
30039,144344
30040,144346
30041,144392
30042,181819
30043,144348
30044,144350
30045,144352
30046,144354
30047,144356
30048,144358
30049,144360
30050,144362
30051,144364
30052,144366
30053,144368
30054,144370
30055,144372
30056,144374
30057,144376
30058,144378
30059,144380
30060,144384
30061,144386
30062,144388
30063,144390
30064,144502
30065,144394
30066,144396
30067,144398
30068,144400
30069,144402
30070,144404
30071,144406
30072,144408
30073,144442
30074,144410
30075,144412
30076,144414
30077,144416
30078,144418
30079,144420
30080,144422
30081,144468
30082,144424
30083,144426
30084,144428
30085,144430
30086,144432
30087,144434
30088,144436
30089,144438
30090,144440
30091,144444
30092,144452
30093,144464
30094,144466
30095,167014
30096,144472
30097,144474
30098,144476
30099,144478
30100,144480
30101,144482
30102,144484
30103,144504
30104,144486
30105,144488
30106,144490
30107,144492
30108,144494
30109,144496
30110,144498
30111,144500
30112,169058
30113,144508
30114,144510
30115,144512
30116,144514
30117,144516
30118,144518
30119,144520
30120,144522
30121,144524
30122,144526
30123,178975
30124,144530
30125,144532
30126,144534
30127,144536
30128,144538
30129,144540
30130,144542
30131,144544
30132,144546
30133,181821
30134,144548
30135,144550
30136,144552
30137,144554
30138,144556
30139,144558
30140,144560
30141,144562
30142,144564
30143,144566
30144,144568
30145,144626
30146,144570
30147,144572
30148,144574
30149,144576
30150,144578
30151,144580
30152,144582
30153,144584
30154,144586
30155,169492
30156,144590
30157,144592
30158,144594
30159,144596
30160,144598
30161,144600
30162,144602
30163,144604
30164,144606
30165,147041
30166,144608
30167,144610
30168,144612
30169,144614
30170,144616
30171,144618
30172,144620
30173,144622
30174,144632
30175,144634
30176,144636
30177,144638
30178,144640
30179,144642
30180,144644
30181,144648
30182,144650
30183,144652
30184,144654
30185,144658
30186,144660
30187,144662
30188,144664
30189,144666
30190,144668
30191,144670
30192,144672
30193,144674
30194,144678
30195,144680
30196,144682
30197,144686
30198,144688
30199,144690
30200,144692
30201,144694
30202,144696
30203,144698
30204,144700
30205,144702
30206,144704
30207,144708
30208,144710
30209,144712
30210,144714
30211,144716
30212,144718
30213,169494
30214,144724
30215,144728
30216,144734
30217,144738
30218,144740
30219,144742
30220,144746
30221,144748
30222,144750
30223,144752
30224,144756
30225,144758
30226,144760
30227,144762
30228,144766
30229,144768
30230,144770
30231,144772
30232,144778
30233,144780
30234,144782
30235,144784
30236,144786
30237,144832
30238,144790
30239,144792
30240,144798
30241,144804
30242,144812
30243,144814
30244,144816
30245,144826
30246,144828
30247,169496
30248,144834
30249,144842
30250,144846
30251,144848
30252,144858
30253,144860
30254,169498
30255,144866
30256,144880
30257,144888
30258,144902
30259,144906
30260,144910
30261,144912
30262,144914
30263,144920
30264,144922
30265,144924
30266,144926
30267,145010
30268,144928
30269,144930
30270,144932
30271,144934
30272,144936
30273,144938
30274,144940
30275,144950
30276,144956
30277,144960
30278,144962
30279,144964
30280,144966
30281,144968
30282,144970
30283,144972
30284,144974
30285,145006
30286,144976
30287,144980
30288,144982
30289,144984
30290,144986
30291,144988
30292,144990
30293,144994
30294,145004
30295,145014
30296,145022
30297,145028
30298,145030
30299,145032
30300,145034
30301,145036
30302,145038
30303,145040
30304,145048
30305,145052
30306,145054
30307,145056
30308,145058
30309,145178
30310,145064
30311,145066
30312,145070
30313,145072
30314,145074
30315,145076
30316,145080
30317,145082
30318,145088
30319,145092
30320,145094
30321,145096
30322,145100
30323,145106
30324,145108
30325,145110
30326,145112
30327,145114
30328,145116
30329,145118
30330,145120
30331,145122
30332,145126
30333,145130
30334,145132
30335,145136
30336,145140
30337,145142
30338,145144
30339,145146
30340,145150
30341,145160
30342,145162
30343,145168
30344,145170
30345,145172
30346,145174
30347,145176
30348,145216
30349,145218
30350,145220
30351,145226
30352,145228
30353,145230
30354,145232
30355,145235
30356,145237
30357,145242
30358,145246
30359,145248
30360,145255
30361,145260
30362,145264
30363,145277
30364,145279
30365,145281
30366,145283
30367,145285
30368,145299
30369,145307
30370,145312
30371,145317
30372,145320
30373,145322
30374,145324
30375,145326
30376,145335
30377,145340
30378,145342
30379,145344
30380,145346
30381,145360
30382,145362
30383,146466
30384,145372
30385,145374
30386,145376
30387,145378
30388,145380
30389,145382
30390,145384
30391,145388
30392,145390
30393,169632
30394,145394
30395,145396
30396,145400
30397,145404
30398,145408
30399,145410
30400,145414
30401,169634
30402,145416
30403,145418
30404,145420
30405,145422
30406,145424
30407,145426
30408,145428
30409,145432
30410,145434
30411,145438
30412,145440
30413,145442
30414,145444
30415,145466
30416,145468
30417,145470
30418,145474
30419,145487
30420,145489
30421,145491
30422,145493
30423,145496
30424,145498
30425,145502
30426,145504
30427,145506
30428,145510
30429,145512
30430,145514
30431,145518
30432,145520
30433,145522
30434,145524
30435,145558
30436,145564
30437,145570
30438,145572
30439,145574
30440,145576
30441,145578
30442,145584
30443,145586
30444,145590
30445,145592
30446,145596
30447,145598
30448,145602
30449,145638
30450,145606
30451,145610
30452,145612
30453,145614
30454,145616
30455,145624
30456,145640
30457,145648
30458,145650
30459,145660
30460,145672
30461,145700
30462,145702
30463,145704
30464,145714
30465,145718
30466,145724
30467,145731
30468,145733
30469,145735
30470,169646
30471,145739
30472,145741
30473,145745
30474,145749
30475,145751
30476,145753
30477,145755
30478,145759
30479,145761
30480,145765
30481,145769
30482,145771
30483,145773
30484,145775
30485,145785
30486,145787
30487,145789
30488,145793
30489,145799
30490,145827
30491,145829
30492,145831
30493,145837
30494,145889
30495,145839
30496,145841
30497,145857
30498,145859
30499,145861
30500,145933
30501,169648
30502,145873
30503,145875
30504,145881
30505,145885
30506,147584
30507,145893
30508,145897
30509,145901
30510,150018
30511,145915
30512,145917
30513,145919
30514,145921
30515,145923
30516,145925
30517,145927
30518,145935
30519,145939
30520,145941
30521,145943
30522,145947
30523,145951
30524,145974
30525,150020
30526,145953
30527,145955
30528,145958
30529,145960
30530,145966
30531,145968
30532,146000
30533,145978
30534,145980
30535,145992
30536,145994
30537,145996
30538,145998
30539,146004
30540,146006
30541,146012
30542,146016
30543,146018
30544,146022
30545,146024
30546,146028
30547,146030
30548,146032
30549,146034
30550,146036
30551,146038
30552,146040
30553,146042
30554,146044
30555,146046
30556,146048
30557,146050
30558,146052
30559,146054
30560,146056
30561,146110
30562,146112
30563,146114
30564,146120
30565,146126
30566,146132
30567,146134
30568,146136
30569,146140
30570,146142
30571,146152
30572,146154
30573,146156
30574,146162
30575,146164
30576,146166
30577,146170
30578,146172
30579,146178
30580,146182
30581,146184
30582,146188
30583,146190
30584,146196
30585,146198
30586,146200
30587,146206
30588,146210
30589,146212
30590,146214
30591,146220
30592,146230
30593,146234
30594,146236
30595,146240
30596,146242
30597,146244
30598,146248
